id_type,id,baseline_owner,baseline_semantics,candidate_owner,candidate_semantics,status,action_taken,notes
task,539F60073A7E252F,roadmap.snbt: What Leads Into What? / Create Leads from Motion to Projects,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",roadmap.snbt: Pick a Lane Before You Craft Everything / Create Leads from Motion to Projects,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,54AB98B49F53BB51,create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 8: The Mechanical Press,"type=""item""; item=""create:depot""",create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 8: The Mechanical Press,"type=""item""; item=""create:depot""",unchanged,preserved baseline definition,
task,54ED80FE336FF69B,enchanting_gear.snbt: Enchanting and the Public Armoury / Project: Build a Public Armoury,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",enchanting_gear.snbt: Wizard Shit Without Wasting 47 Levels / Project: Build a Public Armoury,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,566B8A95B39BAE48,"companions_communities.snbt: Companions, Fishing and Settlements / Doggy Talents: Train One Companion","type=""checkmark""; title=""I read this lesson and checked the installed pack""","companions_communities.snbt: Pets, Fish and Villagers With Jobs / Doggy Talents: Train One Companion","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,56FFB4B056D7F721,homestead.snbt: Food That Isn't Raw Chicken / Begin with Vanilla Bees,"type=""item""; item=""minecraft:honey_bottle""",homestead.snbt: Cook Something That Isn't Raw Chicken / Begin with Vanilla Bees,"type=""item""; item=""minecraft:honey_bottle""",unchanged,preserved baseline definition,
task,57E697CE5318CC22,create_basics.snbt: Create Without Having a Brain Aneurysm / Make Trains Useful,"type=""item""; item=""create:schedule""",create_basics.snbt: Create Without Having a Brain Aneurysm / Make Trains Useful,"type=""item""; item=""create:schedule""",unchanged,preserved baseline definition,
task,5812A35671715826,"companions_communities.snbt: Companions, Fishing and Settlements / Project: A Useful Low-Lag Town Square","type=""checkmark""; title=""I read this lesson and checked the installed pack""","companions_communities.snbt: Pets, Fish and Villagers With Jobs / Project: A Useful Low-Lag Town Square","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,581FA2C4614F7ACA,"homestead.snbt: Food That Isn't Raw Chicken / Catch, Don't Kill","type=""item""; item=""productivebees:sturdy_bee_cage""","homestead.snbt: Cook Something That Isn't Raw Chicken / Catch, Don't Kill","type=""item""; item=""productivebees:sturdy_bee_cage""",unchanged,preserved baseline definition,
task,585AF9A272E58D46,,,"welcome.snbt: START HERE, YOU BEAUTIFUL NOOB / Your Keyboard Has Been Civilised","type=""checkmark""; title=""I checked my keys instead of blaming Java""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,58E70A176F74A8DA,create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 10: Mixing in a Basin,"type=""item""; item=""create:basin""",create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 10: Mixing in a Basin,"type=""item""; item=""create:basin""",unchanged,preserved baseline definition,
task,5A53EE9DA168B0B5,,,"endgame.snbt: Dangerous Shit, Bigger Consequences / The Oh-Shit Chest","type=""checkmark""; title=""I prepared for failure without manifesting it""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,5A7D860E821070EE,create_basics.snbt: Create Without Having a Brain Aneurysm / Lay the Railway,"type=""item""; item=""create:track""",create_basics.snbt: Create Without Having a Brain Aneurysm / Lay the Railway,"type=""item""; item=""create:track""",unchanged,preserved baseline definition,
task,5A8C61EC7383ED46,welcome.snbt: WHERE THE FUCK DO I START? / The Fellowship Rule,"type=""checkmark""; title=""I read and understood these field notes""","welcome.snbt: START HERE, YOU BEAUTIFUL NOOB / The Fellowship Rule","type=""checkmark""; title=""I read and understood these field notes""",unchanged,preserved baseline definition,
task,5B799C1468EF0D26,welcome.snbt: WHERE THE FUCK DO I START? / Read the World with Jade,"type=""checkmark""; title=""I noticed the Jade panel while looking at a block""","welcome.snbt: START HERE, YOU BEAUTIFUL NOOB / Read the World with Jade","type=""checkmark""; title=""I noticed the Jade panel while looking at a block""",unchanged,preserved baseline definition,
task,5BF4AE43FBA88EAE,new_horizons.snbt: Exploration Without Getting Completely Lost / Observe Wildlife,"type=""item""; item=""naturalist:butterfly""",new_horizons.snbt: Leave Home Without Losing Home / Observe Wildlife,"type=""item""; item=""naturalist:butterfly""",unchanged,preserved baseline definition,
task,5C1E0C0C88823609,create_projects.snbt: Create Projects: Workshop to Railway / Every Machine Needs a Contract,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_projects.snbt: Create: Build Machines With a Point / Every Machine Needs a Contract,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,5C20C11A3B48E0E7,create_projects.snbt: Create Projects: Workshop to Railway / Design a Serviceable Power Room,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_projects.snbt: Create: Build Machines With a Point / Design a Serviceable Power Room,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,5CC2E8AD754C780F,,,"first_days.snbt: Day One: Bed, Bread, Don't Die / Why Is My Lantern Doing That?","type=""checkmark""; title=""I accepted that the lantern was not personally attacking me""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,5D5D201B8EEB7DE2,homestead.snbt: Food That Isn't Raw Chicken / Begin with Vanilla Bees,"type=""item""; item=""minecraft:honeycomb""; count=3L",homestead.snbt: Cook Something That Isn't Raw Chicken / Begin with Vanilla Bees,"type=""item""; item=""minecraft:honeycomb""; count=3L",unchanged,preserved baseline definition,
task,5D7F3480331AF688,welcome.snbt: WHERE THE FUCK DO I START? / How to Read the Field Guide,"type=""checkmark""; title=""I read and understood these field notes""","welcome.snbt: START HERE, YOU BEAUTIFUL NOOB / How to Read the Field Guide","type=""checkmark""; title=""I read and understood these field notes""",unchanged,preserved baseline definition,
task,5DC41D9A6D70FF33,,,"companions_communities.snbt: Pets, Fish and Villagers With Jobs / The Aquarium Is Not a Mob Farm","type=""checkmark""; title=""I built an exhibit, not a wet CPU benchmark""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,5E4A606C24D28BB9,welcome.snbt: WHERE THE FUCK DO I START? / A Shared Waystone Network,"type=""item""; item=""waystones:waystone""","welcome.snbt: START HERE, YOU BEAUTIFUL NOOB / A Shared Waystone Network","type=""item""; item=""waystones:waystone""",unchanged,preserved baseline definition,
task,5EADE09C196EA20A,vehicles.snbt: Vehicles and Transport / A Proper Expedition Ship,"type=""item""; item=""smallships:oak_galley""","vehicles.snbt: Carts, Boats, Planes and OSHA Violations / A Proper Expedition Ship","type=""item""; item=""smallships:oak_galley""",unchanged,preserved baseline definition,
task,5ECC74BA16F1C3F0,vehicles.snbt: Vehicles and Transport / Animal and Farm Carts,"type=""checkmark""; title=""I read this lesson and checked the installed pack""","vehicles.snbt: Carts, Boats, Planes and OSHA Violations / Animal and Farm Carts","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,5F106C84DE2C16A3,,,"companions_communities.snbt: Pets, Fish and Villagers With Jobs / This Is a Town, Not a CPU Benchmark","type=""checkmark""; title=""Our town has jobs instead of an unexplained crowd""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,5F10A1A93561FE10,endgame.snbt: Dangerous Shit and Endgame / Explore Incendium's Nether,"type=""checkmark""; title=""We explored beyond the old Nether chunks""","endgame.snbt: Dangerous Shit, Bigger Consequences / Explore Incendium's Nether","type=""checkmark""; title=""We explored beyond the old Nether chunks""",unchanged,preserved baseline definition,
task,5F782CA78E548B0C,endgame.snbt: Dangerous Shit and Endgame / Win Before the Fight Starts,"type=""checkmark""; title=""I read this lesson and tried it in the world""","endgame.snbt: Dangerous Shit, Bigger Consequences / Win Before the Fight Starts","type=""checkmark""; title=""I read this lesson and tried it in the world""",unchanged,preserved baseline definition,
task,5F93A52F4819DA73,"roadmap.snbt: What Leads Into What? / Food Leads to Seasons, Kitchens and Bees","type=""checkmark""; title=""I read this lesson and checked the installed pack""","roadmap.snbt: Pick a Lane Before You Craft Everything / Food Leads to Seasons, Kitchens and Bees","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,600BAC715C7C79DE,,,new_horizons.snbt: Leave Home Without Losing Home / Home Is Not a Useful Waystone Name,"type=""checkmark""; title=""My Waystone name now helps someone besides me""",new,assigned a new deterministic stable ID,Does not inherit baseline completion or claim state.
task,60C77244D430081D,"archaeology.snbt: Fossils, Archaeology and Dinosaurs / The Bounty Board","type=""item""; item=""bountiful:bountyboard""","archaeology.snbt: Brush First, Break Nothing / The Bounty Board","type=""item""; item=""bountiful:bountyboard""",unchanged,preserved baseline definition,
task,60ECED289908D9A0,create_basics.snbt: Create Without Having a Brain Aneurysm / Enchantment Industry: Liquid Experience,"type=""checkmark""; title=""I read this field note and tested the idea""",create_basics.snbt: Create Without Having a Brain Aneurysm / Enchantment Industry: Liquid Experience,"type=""checkmark""; title=""I read this field note and tested the idea""",unchanged,preserved baseline definition,
task,6103EE179520BC63,create_projects.snbt: Create Projects: Workshop to Railway / Enchantment Industry: Handle Liquid Experience,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_projects.snbt: Create: Build Machines With a Point / Enchantment Industry: Handle Liquid Experience,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,612673C92938476B,vehicles.snbt: Vehicles and Transport / Build an Expedition Aircraft,"type=""item""; item=""immersive_aircraft:gyrodyne""","vehicles.snbt: Carts, Boats, Planes and OSHA Violations / Build an Expedition Aircraft","type=""item""; item=""immersive_aircraft:gyrodyne""",unchanged,preserved baseline definition,
task,613207723A874256,"dimension_campaigns.snbt: Expedition Campaigns: Aether, Twilight and Beyond / Aether: Enchanted Gravitite and the Bronze Dungeon","type=""checkmark""; title=""I read this lesson and checked the installed pack""","dimension_campaigns.snbt: Portals, Bosses and Poor Decisions / Aether: Enchanted Gravitite and the Bronze Dungeon","type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,6157AAE5CE25CC17,create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 6: Speed Is Not Power,"type=""checkmark""; title=""I inspected a running network's speed and stress""",create_basics.snbt: Create Without Having a Brain Aneurysm / Lesson 6: Speed Is Not Power,"type=""checkmark""; title=""I inspected a running network's speed and stress""",unchanged,preserved baseline definition,
task,61D75C9D8BBBE116,create_projects.snbt: Create Projects: Workshop to Railway / The Conduit Cage Is an Environmental Processor,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",create_projects.snbt: Create: Build Machines With a Point / The Conduit Cage Is an Environmental Processor,"type=""checkmark""; title=""I read this lesson and checked the installed pack""",unchanged,preserved baseline definition,
task,623A334293AD10FB,endgame.snbt: Dangerous Shit and Endgame / Find an Elytra,"type=""advancement""","endgame.snbt: Dangerous Shit, Bigger Consequences / Find an Elytra","type=""advancement""",unchanged,preserved baseline definition,
